results_dir,model,mode,domain,experiment,callable,game_id,played,round_count,success,lose,aborted,main_score,quality_score,request_count,parsed_request_count,violated_request_count,parse_error_count,runtime_error_count,internal_consistency_score,internal_consistency_violations,turns_used,max_turns,efficiency_raw,tolerance_used,baseline_kind,n_test_cases_logged,instance_path,scores_path,experiment_path,interactions_path,n_test_cases,correct_guess,binary_accuracy,passed_test_cases,failed_test_cases,pass_rate,closeness_bucket,failure_reason,observed_pair_consistency,guess_turn,budget_used_ratio,remaining_turn_budget,guess_outcome,is_oneshot,is_interactive
active_inputs,gpt-4.1-nano,active_inputs,numbers,numbers_active_inputs,absolute_value,0,True,15,False,True,False,0.0,0.0,15,15,0,0,0,0.0,0,15,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/numbers_active_inputs/instance_00000/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/numbers_active_inputs/instance_00000/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/numbers_active_inputs/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/numbers_active_inputs/instance_00000/interactions.json,100,False,0,0,100,0.0,failure,wrong_function_guess,0.0,15,1.0,0,wrong,False,True
active_inputs,gpt-4.1-nano,active_inputs,numbers,numbers_active_inputs,add_one,6,True,15,False,True,False,0.0,0.0,15,15,0,0,0,0.0,0,15,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/numbers_active_inputs/instance_00006/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/numbers_active_inputs/instance_00006/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/numbers_active_inputs/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/numbers_active_inputs/instance_00006/interactions.json,100,False,0,0,100,0.0,failure,wrong_function_guess,0.0,15,1.0,0,wrong,False,True
active_inputs,gpt-4.1-nano,active_inputs,numbers,numbers_active_inputs,clamp_to_0_9,12,True,15,False,True,False,0.0,0.0,15,13,2,2,0,0.0,0,13,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/numbers_active_inputs/instance_00012/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/numbers_active_inputs/instance_00012/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/numbers_active_inputs/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/numbers_active_inputs/instance_00012/interactions.json,100,False,0,0,100,0.0,failure,protocol_or_format_error,0.0,15,1.0,0,wrong,False,True
active_inputs,gpt-4.1-nano,active_inputs,numbers,numbers_active_inputs,is_even,18,True,8,True,False,False,66.66666666666666,66.66666666666666,8,7,1,1,0,1.0,0,6,15,0.6666666666666666,1,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/numbers_active_inputs/instance_00018/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/numbers_active_inputs/instance_00018/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/numbers_active_inputs/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/numbers_active_inputs/instance_00018/interactions.json,100,True,1,100,0,1.0,exact,correct_guess,1.0,8,0.5333333333333333,7,right,False,True
active_inputs,gpt-4.1-nano,active_inputs,numbers,numbers_active_inputs,sign_label,24,True,14,True,False,False,33.33333333333333,33.33333333333333,14,12,2,2,0,1.0,0,11,15,0.3333333333333333,1,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/numbers_active_inputs/instance_00024/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/numbers_active_inputs/instance_00024/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/numbers_active_inputs/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/numbers_active_inputs/instance_00024/interactions.json,100,True,1,100,0,1.0,exact,correct_guess,1.0,14,0.9333333333333333,1,right,False,True
active_inputs,gpt-4.1-nano,active_inputs,two_numbers,two_numbers_active_inputs,min_value,30,True,8,False,True,False,0.0,0.0,8,7,1,1,0,1.0,0,6,15,0.6666666666666666,1,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/two_numbers_active_inputs/instance_00030/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/two_numbers_active_inputs/instance_00030/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/two_numbers_active_inputs/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/two_numbers_active_inputs/instance_00030/interactions.json,100,False,0,0,100,0.0,failure,protocol_or_format_error,1.0,8,0.5333333333333333,7,wrong,False,True
active_inputs,gpt-4.1-nano,active_inputs,two_numbers,two_numbers_active_inputs,max_value,36,True,11,True,False,False,46.666666666666664,46.666666666666664,11,10,1,1,0,1.0,0,9,15,0.4666666666666667,1,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/two_numbers_active_inputs/instance_00036/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/two_numbers_active_inputs/instance_00036/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/two_numbers_active_inputs/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/two_numbers_active_inputs/instance_00036/interactions.json,100,True,1,100,0,1.0,exact,correct_guess,1.0,11,0.7333333333333333,4,right,False,True
active_inputs,gpt-4.1-nano,active_inputs,two_numbers,two_numbers_active_inputs,sum_two,42,True,11,True,False,False,40.0,40.0,11,11,0,0,0,1.0,0,10,15,0.4,1,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/two_numbers_active_inputs/instance_00042/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/two_numbers_active_inputs/instance_00042/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/two_numbers_active_inputs/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/two_numbers_active_inputs/instance_00042/interactions.json,100,True,1,100,0,1.0,exact,correct_guess,1.0,11,0.7333333333333333,4,right,False,True
active_inputs,gpt-4.1-nano,active_inputs,two_numbers,two_numbers_active_inputs,abs_diff,48,True,9,False,True,False,0.0,0.0,9,8,1,1,0,1.0,0,7,15,0.6,1,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/two_numbers_active_inputs/instance_00048/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/two_numbers_active_inputs/instance_00048/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/two_numbers_active_inputs/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/two_numbers_active_inputs/instance_00048/interactions.json,100,False,0,0,100,0.0,failure,protocol_or_format_error,1.0,9,0.6,6,wrong,False,True
active_inputs,gpt-4.1-nano,active_inputs,two_numbers,two_numbers_active_inputs,first_minus_second,54,True,9,False,True,False,0.0,0.0,9,8,1,1,0,1.0,0,7,15,0.6,1,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/two_numbers_active_inputs/instance_00054/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/two_numbers_active_inputs/instance_00054/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/two_numbers_active_inputs/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_inputs/gpt-4.1-nano/two_numbers_active_inputs/instance_00054/interactions.json,100,False,0,0,100,0.0,failure,protocol_or_format_error,1.0,9,0.6,6,wrong,False,True
