results_dir,model,mode,domain,experiment,callable,game_id,played,round_count,success,lose,aborted,main_score,quality_score,request_count,parsed_request_count,violated_request_count,parse_error_count,runtime_error_count,internal_consistency_score,internal_consistency_violations,turns_used,max_turns,efficiency_raw,tolerance_used,baseline_kind,n_test_cases_logged,instance_path,scores_path,experiment_path,interactions_path,n_test_cases,correct_guess,binary_accuracy,passed_test_cases,failed_test_cases,pass_rate,closeness_bucket,failure_reason,observed_pair_consistency,guess_turn,budget_used_ratio,remaining_turn_budget,guess_outcome,is_oneshot,is_interactive
active_pair_checks,Qwen3.6-35B-A3B-FP8,active_pair_checks,numbers,numbers_active_pair_checks,absolute_value,2,True,1,False,False,True,0.0,0.0,1,0,1,1,0,0.0,0,0,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/numbers_active_pair_checks/instance_00002/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/numbers_active_pair_checks/instance_00002/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/numbers_active_pair_checks/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/numbers_active_pair_checks/instance_00002/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
active_pair_checks,Qwen3.6-35B-A3B-FP8,active_pair_checks,numbers,numbers_active_pair_checks,add_one,8,True,1,False,False,True,0.0,0.0,1,0,1,1,0,0.0,0,0,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/numbers_active_pair_checks/instance_00008/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/numbers_active_pair_checks/instance_00008/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/numbers_active_pair_checks/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/numbers_active_pair_checks/instance_00008/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
active_pair_checks,Qwen3.6-35B-A3B-FP8,active_pair_checks,numbers,numbers_active_pair_checks,clamp_to_0_9,14,True,1,False,False,True,0.0,0.0,1,0,1,1,0,0.0,0,0,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/numbers_active_pair_checks/instance_00014/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/numbers_active_pair_checks/instance_00014/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/numbers_active_pair_checks/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/numbers_active_pair_checks/instance_00014/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
active_pair_checks,Qwen3.6-35B-A3B-FP8,active_pair_checks,numbers,numbers_active_pair_checks,is_even,20,True,1,False,False,True,0.0,0.0,1,0,1,1,0,0.0,0,0,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/numbers_active_pair_checks/instance_00020/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/numbers_active_pair_checks/instance_00020/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/numbers_active_pair_checks/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/numbers_active_pair_checks/instance_00020/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
active_pair_checks,Qwen3.6-35B-A3B-FP8,active_pair_checks,numbers,numbers_active_pair_checks,sign_label,26,True,1,False,False,True,0.0,0.0,1,0,1,1,0,0.0,0,0,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/numbers_active_pair_checks/instance_00026/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/numbers_active_pair_checks/instance_00026/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/numbers_active_pair_checks/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/numbers_active_pair_checks/instance_00026/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
active_pair_checks,Qwen3.6-35B-A3B-FP8,active_pair_checks,two_numbers,two_numbers_active_pair_checks,min_value,32,True,1,False,False,True,0.0,0.0,1,0,1,1,0,0.0,0,0,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/two_numbers_active_pair_checks/instance_00032/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/two_numbers_active_pair_checks/instance_00032/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/two_numbers_active_pair_checks/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/two_numbers_active_pair_checks/instance_00032/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
active_pair_checks,Qwen3.6-35B-A3B-FP8,active_pair_checks,two_numbers,two_numbers_active_pair_checks,max_value,38,True,1,False,False,True,0.0,0.0,1,0,1,1,0,0.0,0,0,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/two_numbers_active_pair_checks/instance_00038/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/two_numbers_active_pair_checks/instance_00038/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/two_numbers_active_pair_checks/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/two_numbers_active_pair_checks/instance_00038/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
active_pair_checks,Qwen3.6-35B-A3B-FP8,active_pair_checks,two_numbers,two_numbers_active_pair_checks,sum_two,44,True,1,False,False,True,0.0,0.0,1,0,1,1,0,0.0,0,0,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/two_numbers_active_pair_checks/instance_00044/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/two_numbers_active_pair_checks/instance_00044/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/two_numbers_active_pair_checks/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/two_numbers_active_pair_checks/instance_00044/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
active_pair_checks,Qwen3.6-35B-A3B-FP8,active_pair_checks,two_numbers,two_numbers_active_pair_checks,abs_diff,50,True,1,False,False,True,0.0,0.0,1,0,1,1,0,0.0,0,0,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/two_numbers_active_pair_checks/instance_00050/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/two_numbers_active_pair_checks/instance_00050/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/two_numbers_active_pair_checks/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/two_numbers_active_pair_checks/instance_00050/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
active_pair_checks,Qwen3.6-35B-A3B-FP8,active_pair_checks,two_numbers,two_numbers_active_pair_checks,first_minus_second,56,True,1,False,False,True,0.0,0.0,1,0,1,1,0,0.0,0,0,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/two_numbers_active_pair_checks/instance_00056/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/two_numbers_active_pair_checks/instance_00056/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/two_numbers_active_pair_checks/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/active_pair_checks/Qwen3.6-35B-A3B-FP8/two_numbers_active_pair_checks/instance_00056/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
