callable,episodes,played_episodes,correct_guesses,avg_quality_score,avg_binary_accuracy,avg_efficiency,avg_guess_turn,avg_budget_used_ratio,avg_remaining_turn_budget,avg_passed_test_cases,avg_failed_test_cases,avg_internal_consistency_score,avg_violated_request_count,avg_runtime_error_count,avg_parse_error_count,avg_internal_consistency_score_on_failed
abs_diff,3,3,2,20.0,0.6666666666666666,0.5111111111111111,10.0,0.6666666666666666,5.0,66.66666666666667,33.333333333333336,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0
absolute_value,3,3,1,13.333333333333334,0.3333333333333333,0.5333333333333333,9.333333333333334,0.6222222222222222,5.666666666666667,33.333333333333336,66.66666666666667,0.4666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.2
add_exclamation,3,3,1,11.111111111111109,0.3333333333333333,0.4444444444444444,9.666666666666666,0.6444444444444445,5.333333333333333,33.333333333333336,66.66666666666667,0.3333333333333333,0.0,0.0,0.0,0.0
add_one,3,3,1,11.111111111111109,0.3333333333333333,0.6222222222222222,7.666666666666667,0.5111111111111112,7.333333333333333,33.333333333333336,66.66666666666667,0.4666666666666666,0.0,0.0,0.0,0.2
clamp_to_0_9,3,3,0,0.0,0.0,0.5777777777777778,8.333333333333334,0.5555555555555556,6.666666666666667,0.0,100.0,0.7222222222222222,0.0,0.0,0.0,0.7222222222222222
count_zeros,3,3,0,0.0,0.0,0.6222222222222222,7.666666666666667,0.5111111111111111,7.333333333333333,0.0,100.0,0.4444444444444444,0.0,0.0,0.0,0.4444444444444444
first_char,3,3,1,6.666666666666667,0.3333333333333333,0.39999999999999997,10.333333333333334,0.688888888888889,4.666666666666667,33.333333333333336,66.66666666666667,0.3333333333333333,0.0,0.0,0.0,0.0
first_minus_second,3,3,1,22.222222222222218,0.3333333333333333,0.6666666666666666,7.333333333333333,0.48888888888888893,7.666666666666667,33.333333333333336,66.66666666666667,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
implies,3,3,0,0.0,0.0,0.7999999999999999,5.333333333333333,0.35555555555555557,9.666666666666666,0.0,4.0,0.5555555555555555,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555555
is_even,3,3,2,46.666666666666664,0.6666666666666666,0.6444444444444445,7.333333333333333,0.4888888888888889,7.666666666666667,66.66666666666667,33.333333333333336,0.7999999999999999,0.0,0.0,0.0,0.4
list_len,3,3,1,11.111111111111109,0.3333333333333333,0.5333333333333333,9.0,0.6,6.0,33.333333333333336,66.66666666666667,0.5714285714285715,0.0,0.0,0.0,0.35714285714285715
logic_and,3,3,1,17.77777777777778,0.3333333333333333,0.7777777777777778,5.666666666666667,0.37777777777777777,9.333333333333334,1.3333333333333333,2.6666666666666665,0.7777777777777777,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666
logic_or,3,3,0,0.0,0.0,0.8222222222222223,5.0,0.3333333333333333,10.0,0.0,4.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0
logic_xor,3,3,1,28.88888888888889,0.3333333333333333,0.7777777777777778,5.333333333333333,0.35555555555555557,9.666666666666666,1.3333333333333333,2.6666666666666665,0.6666666666666666,0.0,0.0,0.0,0.5
max_value,3,3,2,22.222222222222225,0.6666666666666666,0.5777777777777778,9.0,0.6,6.0,66.66666666666667,33.333333333333336,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0
min_value,3,3,1,11.111111111111109,0.3333333333333333,0.4444444444444444,9.666666666666666,0.6444444444444445,5.333333333333333,33.333333333333336,66.66666666666667,0.3333333333333333,1.0,0.0,1.0,0.0
not_value,3,3,1,15.555555555555555,0.3333333333333333,0.7111111111111111,7.0,0.4666666666666666,8.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0
remove_space,3,3,1,6.666666666666667,0.3333333333333333,0.5111111111111111,9.333333333333334,0.6222222222222222,5.666666666666667,33.333333333333336,66.66666666666667,0.5,0.0,0.0,0.0,0.25
ret_first_item,3,3,0,0.0,0.0,0.7111111111111111,6.333333333333333,0.4222222222222222,8.666666666666666,0.0,100.0,0.4444444444444444,0.0,0.0,0.0,0.4444444444444444
reverse_str,3,3,2,31.111111111111114,0.6666666666666666,0.6444444444444445,7.333333333333333,0.4888888888888889,7.666666666666667,66.66666666666667,33.333333333333336,0.6666666666666666,0.0,0.0,0.0,0.0
rmv_duplicates,3,3,0,0.0,0.0,0.35555555555555557,11.0,0.7333333333333334,4.0,0.0,100.0,0.47222222222222215,0.6666666666666666,0.0,0.6666666666666666,0.47222222222222215
sign_label,3,3,1,22.222222222222218,0.3333333333333333,0.7111111111111111,6.333333333333333,0.4222222222222222,8.666666666666666,33.333333333333336,66.66666666666667,0.9444444444444445,0.0,0.0,0.0,0.9166666666666667
sum_list,3,3,3,68.88888888888889,1.0,0.6888888888888888,6.666666666666667,0.4444444444444444,8.333333333333334,100.0,0.0,1.0,0.0,0.0,0.0,
sum_two,3,3,3,48.888888888888886,1.0,0.48888888888888893,10.0,0.6666666666666666,5.0,100.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,
uppercase_str,3,3,2,42.22222222222222,0.6666666666666666,0.4444444444444444,9.666666666666666,0.6444444444444445,5.333333333333333,66.66666666666667,33.333333333333336,0.6666666666666666,0.0,0.0,0.0,0.0
