results_dir,model,mode,domain,experiment,callable,game_id,played,round_count,success,lose,aborted,main_score,quality_score,request_count,parsed_request_count,violated_request_count,parse_error_count,runtime_error_count,internal_consistency_score,internal_consistency_violations,turns_used,max_turns,efficiency_raw,tolerance_used,baseline_kind,n_test_cases_logged,instance_path,scores_path,experiment_path,interactions_path,n_test_cases,correct_guess,binary_accuracy,passed_test_cases,failed_test_cases,pass_rate,closeness_bucket,failure_reason,observed_pair_consistency,guess_turn,budget_used_ratio,remaining_turn_budget,guess_outcome,is_oneshot,is_interactive
results_passive_examples,gpt-4.1-mini,passive_examples,numbers,numbers_passive_examples,absolute_value,1,True,11,True,False,False,40.0,40.0,11,11,0,0,0,1.0,0,10,15,0.4,1,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/numbers_passive_examples/instance_00001/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/numbers_passive_examples/instance_00001/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/numbers_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/numbers_passive_examples/instance_00001/interactions.json,100,True,1,100,0,1.0,exact,correct_guess,1.0,11,0.7333333333333333,4,right,False,True
results_passive_examples,gpt-4.1-mini,passive_examples,numbers,numbers_passive_examples,add_one,7,True,10,True,False,False,46.666666666666664,46.666666666666664,10,10,0,0,0,1.0,0,9,15,0.4666666666666667,1,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/numbers_passive_examples/instance_00007/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/numbers_passive_examples/instance_00007/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/numbers_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/numbers_passive_examples/instance_00007/interactions.json,100,True,1,100,0,1.0,exact,correct_guess,1.0,10,0.6666666666666666,5,right,False,True
results_passive_examples,gpt-4.1-mini,passive_examples,numbers,numbers_passive_examples,clamp_to_0_9,13,True,15,False,True,False,0.0,0.0,15,15,0,0,0,0.0,0,15,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/numbers_passive_examples/instance_00013/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/numbers_passive_examples/instance_00013/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/numbers_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/numbers_passive_examples/instance_00013/interactions.json,100,False,0,0,100,0.0,failure,wrong_function_guess,0.0,15,1.0,0,wrong,False,True
results_passive_examples,gpt-4.1-mini,passive_examples,numbers,numbers_passive_examples,is_even,19,True,12,True,False,False,33.33333333333333,33.33333333333333,12,12,0,0,0,1.0,0,11,15,0.3333333333333333,1,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/numbers_passive_examples/instance_00019/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/numbers_passive_examples/instance_00019/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/numbers_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/numbers_passive_examples/instance_00019/interactions.json,100,True,1,100,0,1.0,exact,correct_guess,1.0,12,0.8,3,right,False,True
results_passive_examples,gpt-4.1-mini,passive_examples,numbers,numbers_passive_examples,sign_label,25,True,13,True,False,False,26.666666666666668,26.666666666666668,13,13,0,0,0,1.0,0,12,15,0.26666666666666666,1,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/numbers_passive_examples/instance_00025/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/numbers_passive_examples/instance_00025/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/numbers_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/numbers_passive_examples/instance_00025/interactions.json,100,True,1,100,0,1.0,exact,correct_guess,1.0,13,0.8666666666666667,2,right,False,True
results_passive_examples,gpt-4.1-mini,passive_examples,two_numbers,two_numbers_passive_examples,min_value,31,True,11,False,True,False,0.0,0.0,11,11,0,0,0,0.5454545454545454,5,10,15,0.4,1,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/two_numbers_passive_examples/instance_00031/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/two_numbers_passive_examples/instance_00031/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/two_numbers_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/two_numbers_passive_examples/instance_00031/interactions.json,100,False,0,0,100,0.0,failure,wrong_function_guess,0.5454545454545454,11,0.7333333333333333,4,wrong,False,True
results_passive_examples,gpt-4.1-mini,passive_examples,two_numbers,two_numbers_passive_examples,max_value,37,True,12,False,True,False,0.0,0.0,12,12,0,0,0,0.6666666666666666,4,11,15,0.3333333333333333,1,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/two_numbers_passive_examples/instance_00037/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/two_numbers_passive_examples/instance_00037/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/two_numbers_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/two_numbers_passive_examples/instance_00037/interactions.json,100,False,0,0,100,0.0,failure,wrong_function_guess,0.6666666666666666,12,0.8,3,wrong,False,True
results_passive_examples,gpt-4.1-mini,passive_examples,two_numbers,two_numbers_passive_examples,sum_two,43,True,11,True,False,False,40.0,40.0,11,11,0,0,0,1.0,0,10,15,0.4,1,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/two_numbers_passive_examples/instance_00043/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/two_numbers_passive_examples/instance_00043/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/two_numbers_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/two_numbers_passive_examples/instance_00043/interactions.json,100,True,1,100,0,1.0,exact,correct_guess,1.0,11,0.7333333333333333,4,right,False,True
results_passive_examples,gpt-4.1-mini,passive_examples,two_numbers,two_numbers_passive_examples,abs_diff,49,True,12,True,False,False,33.33333333333333,33.33333333333333,12,12,0,0,0,1.0,0,11,15,0.3333333333333333,1,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/two_numbers_passive_examples/instance_00049/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/two_numbers_passive_examples/instance_00049/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/two_numbers_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/two_numbers_passive_examples/instance_00049/interactions.json,100,True,1,100,0,1.0,exact,correct_guess,1.0,12,0.8,3,right,False,True
results_passive_examples,gpt-4.1-mini,passive_examples,two_numbers,two_numbers_passive_examples,first_minus_second,55,True,11,True,False,False,40.0,40.0,11,11,0,0,0,1.0,0,10,15,0.4,1,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/two_numbers_passive_examples/instance_00055/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/two_numbers_passive_examples/instance_00055/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/two_numbers_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results_passive_examples/function_detective/gpt-4.1-mini/passive_examples/two_numbers_passive_examples/instance_00055/interactions.json,100,True,1,100,0,1.0,exact,correct_guess,1.0,11,0.7333333333333333,4,right,False,True
