,game,model,experiment,episode,metric,value
0,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00253,Request Count,5.0
1,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00253,Parsed Request Count,5.0
2,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00253,Violated Request Count,0.0
3,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00253,Request Success Ratio,1.0
4,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00253,Aborted,0.0
5,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00253,Lose,0.0
6,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00253,Success,1.0
7,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00253,Main Score,80.0
8,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00253,quality_score,80.0
9,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00253,binary_success,1.0
10,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00253,accuracy,1.0
11,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00253,binary_accuracy,1.0
12,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00253,efficiency,80.0
13,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00253,efficiency_raw,0.8
14,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00253,tolerance_used,1.0
15,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00253,n_test_cases,100.0
16,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00265,Request Count,2.0
17,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00265,Parsed Request Count,2.0
18,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00265,Violated Request Count,0.0
19,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00265,Request Success Ratio,1.0
20,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00265,Aborted,0.0
21,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00265,Lose,0.0
22,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00265,Success,1.0
23,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00265,Main Score,100.0
24,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00265,quality_score,100.0
25,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00265,binary_success,1.0
26,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00265,accuracy,1.0
27,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00265,binary_accuracy,1.0
28,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00265,efficiency,100.0
29,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00265,efficiency_raw,1.0
30,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00265,tolerance_used,1.0
31,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00265,n_test_cases,100.0
32,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00247,Request Count,7.0
33,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00247,Parsed Request Count,7.0
34,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00247,Violated Request Count,0.0
35,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00247,Request Success Ratio,1.0
36,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00247,Aborted,0.0
37,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00247,Lose,0.0
38,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00247,Success,1.0
39,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00247,Main Score,66.66666666666666
40,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00247,quality_score,66.66666666666666
41,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00247,binary_success,1.0
42,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00247,accuracy,1.0
43,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00247,binary_accuracy,1.0
44,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00247,efficiency,66.66666666666666
45,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00247,efficiency_raw,0.6666666666666666
46,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00247,tolerance_used,1.0
47,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00247,n_test_cases,100.0
48,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00271,Request Count,2.0
49,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00271,Parsed Request Count,2.0
50,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00271,Violated Request Count,0.0
51,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00271,Request Success Ratio,1.0
52,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00271,Aborted,0.0
53,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00271,Lose,0.0
54,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00271,Success,1.0
55,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00271,Main Score,100.0
56,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00271,quality_score,100.0
57,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00271,binary_success,1.0
58,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00271,accuracy,1.0
59,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00271,binary_accuracy,1.0
60,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00271,efficiency,100.0
61,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00271,efficiency_raw,1.0
62,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00271,tolerance_used,1.0
63,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00271,n_test_cases,100.0
64,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00277,Request Count,2.0
65,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00277,Parsed Request Count,1.0
66,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00277,Violated Request Count,1.0
67,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00277,Request Success Ratio,0.5
68,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00277,Aborted,0.0
69,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00277,Lose,1.0
70,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00277,Success,0.0
71,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00277,Main Score,0.0
72,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00277,quality_score,0.0
73,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00277,binary_success,0.0
74,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00277,accuracy,0.6
75,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00277,binary_accuracy,0.0
76,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00277,efficiency,100.0
77,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00277,efficiency_raw,1.0666666666666667
78,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00277,tolerance_used,1.0
79,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00277,n_test_cases,100.0
80,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00283,Request Count,7.0
81,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00283,Parsed Request Count,6.0
82,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00283,Violated Request Count,1.0
83,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00283,Request Success Ratio,0.8571428571428571
84,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00283,Aborted,0.0
85,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00283,Lose,1.0
86,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00283,Success,0.0
87,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00283,Main Score,0.0
88,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00283,quality_score,0.0
89,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00283,binary_success,0.0
90,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00283,accuracy,0.84
91,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00283,binary_accuracy,0.0
92,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00283,efficiency,73.33333333333333
93,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00283,efficiency_raw,0.7333333333333333
94,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00283,tolerance_used,1.0
95,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00283,n_test_cases,100.0
96,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00241,Request Count,3.0
97,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00241,Parsed Request Count,3.0
98,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00241,Violated Request Count,0.0
99,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00241,Request Success Ratio,1.0
100,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00241,Aborted,0.0
101,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00241,Lose,1.0
102,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00241,Success,0.0
103,function_detective,gpt-5.4-mini,two_numbers_passive_examples,instance_00241,Main Score,0.0
