,game,model,experiment,episode,metric,value
0,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00140,Request Count,4.0
1,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00140,Parsed Request Count,4.0
2,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00140,Violated Request Count,0.0
3,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00140,Request Success Ratio,1.0
4,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00140,Aborted,0.0
5,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00140,Lose,1.0
6,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00140,Success,0.0
7,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00140,Main Score,0.0
8,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00140,quality_score,0.0
9,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00140,binary_success,0.0
10,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00140,accuracy,0.0
11,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00140,binary_accuracy,0.0
12,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00140,efficiency,86.66666666666667
13,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00140,efficiency_raw,0.8666666666666667
14,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00140,tolerance_used,1.0
15,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00140,n_test_cases,2.0
16,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00122,Request Count,9.0
17,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00122,Parsed Request Count,5.0
18,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00122,Violated Request Count,4.0
19,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00122,Request Success Ratio,0.5555555555555556
20,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00122,Aborted,0.0
21,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00122,Lose,1.0
22,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00122,Success,0.0
23,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00122,Main Score,0.0
24,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00122,quality_score,0.0
25,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00122,binary_success,0.0
26,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00122,accuracy,0.25
27,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00122,binary_accuracy,0.0
28,function_detective,gpt-4.1-nano,logic_active_pair_checks,instance_00122,efficiency,80.0
