results_dir,model,mode,domain,experiment,callable,game_id,played,round_count,success,lose,aborted,main_score,quality_score,request_count,parsed_request_count,violated_request_count,parse_error_count,runtime_error_count,internal_consistency_score,internal_consistency_violations,turns_used,max_turns,efficiency_raw,tolerance_used,baseline_kind,n_test_cases_logged,instance_path,scores_path,experiment_path,interactions_path,n_test_cases,correct_guess,binary_accuracy,passed_test_cases,failed_test_cases,pass_rate,closeness_bucket,failure_reason,observed_pair_consistency,guess_turn,budget_used_ratio,remaining_turn_budget,guess_outcome,is_oneshot,is_interactive
passive_examples,gpt-4.1-2025-04-14,passive_examples,numbers,numbers_passive_examples,absolute_value,1,True,1,False,False,True,0.0,0.0,1,1,0,0,0,0.0,0,1,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/numbers_passive_examples/instance_00001/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/numbers_passive_examples/instance_00001/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/numbers_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/numbers_passive_examples/instance_00001/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
passive_examples,gpt-4.1-2025-04-14,passive_examples,numbers,numbers_passive_examples,add_one,7,True,1,False,False,True,0.0,0.0,1,1,0,0,0,0.0,0,1,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/numbers_passive_examples/instance_00007/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/numbers_passive_examples/instance_00007/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/numbers_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/numbers_passive_examples/instance_00007/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
passive_examples,gpt-4.1-2025-04-14,passive_examples,numbers,numbers_passive_examples,clamp_to_0_9,13,True,1,False,False,True,0.0,0.0,1,1,0,0,0,0.0,0,1,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/numbers_passive_examples/instance_00013/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/numbers_passive_examples/instance_00013/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/numbers_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/numbers_passive_examples/instance_00013/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
passive_examples,gpt-4.1-2025-04-14,passive_examples,numbers,numbers_passive_examples,is_even,19,True,1,False,False,True,0.0,0.0,1,1,0,0,0,0.0,0,1,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/numbers_passive_examples/instance_00019/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/numbers_passive_examples/instance_00019/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/numbers_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/numbers_passive_examples/instance_00019/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
passive_examples,gpt-4.1-2025-04-14,passive_examples,numbers,numbers_passive_examples,sign_label,25,True,1,False,False,True,0.0,0.0,1,1,0,0,0,0.0,0,1,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/numbers_passive_examples/instance_00025/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/numbers_passive_examples/instance_00025/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/numbers_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/numbers_passive_examples/instance_00025/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
passive_examples,gpt-4.1-2025-04-14,passive_examples,two_numbers,two_numbers_passive_examples,min_value,31,True,1,False,False,True,0.0,0.0,1,1,0,0,0,0.0,0,1,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/two_numbers_passive_examples/instance_00031/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/two_numbers_passive_examples/instance_00031/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/two_numbers_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/two_numbers_passive_examples/instance_00031/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
passive_examples,gpt-4.1-2025-04-14,passive_examples,two_numbers,two_numbers_passive_examples,max_value,37,True,1,False,False,True,0.0,0.0,1,1,0,0,0,0.0,0,1,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/two_numbers_passive_examples/instance_00037/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/two_numbers_passive_examples/instance_00037/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/two_numbers_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/two_numbers_passive_examples/instance_00037/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
passive_examples,gpt-4.1-2025-04-14,passive_examples,two_numbers,two_numbers_passive_examples,sum_two,43,True,1,False,False,True,0.0,0.0,1,1,0,0,0,0.0,0,1,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/two_numbers_passive_examples/instance_00043/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/two_numbers_passive_examples/instance_00043/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/two_numbers_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/two_numbers_passive_examples/instance_00043/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
passive_examples,gpt-4.1-2025-04-14,passive_examples,two_numbers,two_numbers_passive_examples,abs_diff,49,True,1,False,False,True,0.0,0.0,1,1,0,0,0,0.0,0,1,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/two_numbers_passive_examples/instance_00049/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/two_numbers_passive_examples/instance_00049/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/two_numbers_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/two_numbers_passive_examples/instance_00049/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
passive_examples,gpt-4.1-2025-04-14,passive_examples,two_numbers,two_numbers_passive_examples,first_minus_second,55,True,1,False,False,True,0.0,0.0,1,1,0,0,0,0.0,0,1,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/two_numbers_passive_examples/instance_00055/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/two_numbers_passive_examples/instance_00055/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/two_numbers_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/two_numbers_passive_examples/instance_00055/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
passive_examples,gpt-4.1-2025-04-14,passive_examples,string,string_passive_examples,reverse_str,61,True,1,False,False,True,0.0,0.0,1,1,0,0,0,0.0,0,1,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/string_passive_examples/instance_00061/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/string_passive_examples/instance_00061/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/string_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/string_passive_examples/instance_00061/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
passive_examples,gpt-4.1-2025-04-14,passive_examples,string,string_passive_examples,first_char,67,True,1,False,False,True,0.0,0.0,1,1,0,0,0,0.0,0,1,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/string_passive_examples/instance_00067/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/string_passive_examples/instance_00067/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/string_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/string_passive_examples/instance_00067/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
passive_examples,gpt-4.1-2025-04-14,passive_examples,string,string_passive_examples,add_exclamation,73,True,1,False,False,True,0.0,0.0,1,1,0,0,0,0.0,0,1,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/string_passive_examples/instance_00073/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/string_passive_examples/instance_00073/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/string_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/string_passive_examples/instance_00073/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
passive_examples,gpt-4.1-2025-04-14,passive_examples,string,string_passive_examples,uppercase_str,79,True,1,False,False,True,0.0,0.0,1,1,0,0,0,0.0,0,1,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/string_passive_examples/instance_00079/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/string_passive_examples/instance_00079/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/string_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/string_passive_examples/instance_00079/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
passive_examples,gpt-4.1-2025-04-14,passive_examples,string,string_passive_examples,remove_space,85,True,1,False,False,True,0.0,0.0,1,1,0,0,0,0.0,0,1,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/string_passive_examples/instance_00085/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/string_passive_examples/instance_00085/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/string_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/string_passive_examples/instance_00085/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
passive_examples,gpt-4.1-2025-04-14,passive_examples,list,list_passive_examples,list_len,91,True,1,False,False,True,0.0,0.0,1,1,0,0,0,0.0,0,1,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/list_passive_examples/instance_00091/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/list_passive_examples/instance_00091/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/list_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/list_passive_examples/instance_00091/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
passive_examples,gpt-4.1-2025-04-14,passive_examples,list,list_passive_examples,ret_first_item,97,True,1,False,False,True,0.0,0.0,1,1,0,0,0,0.0,0,1,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/list_passive_examples/instance_00097/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/list_passive_examples/instance_00097/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/list_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/list_passive_examples/instance_00097/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
passive_examples,gpt-4.1-2025-04-14,passive_examples,list,list_passive_examples,sum_list,103,True,1,False,False,True,0.0,0.0,1,1,0,0,0,0.0,0,1,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/list_passive_examples/instance_00103/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/list_passive_examples/instance_00103/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/list_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/list_passive_examples/instance_00103/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
passive_examples,gpt-4.1-2025-04-14,passive_examples,list,list_passive_examples,count_zeros,109,True,1,False,False,True,0.0,0.0,1,1,0,0,0,0.0,0,1,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/list_passive_examples/instance_00109/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/list_passive_examples/instance_00109/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/list_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/list_passive_examples/instance_00109/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
passive_examples,gpt-4.1-2025-04-14,passive_examples,list,list_passive_examples,rmv_duplicates,115,True,1,False,False,True,0.0,0.0,1,1,0,0,0,0.0,0,1,15,0.0,0,,100,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/list_passive_examples/instance_00115/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/list_passive_examples/instance_00115/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/list_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/list_passive_examples/instance_00115/interactions.json,100,False,0,0,100,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
passive_examples,gpt-4.1-2025-04-14,passive_examples,logic,logic_passive_examples,logic_and,121,True,1,False,False,True,0.0,0.0,1,1,0,0,0,0.0,0,1,15,0.0,0,,4,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/logic_passive_examples/instance_00121/instance.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/logic_passive_examples/instance_00121/scores.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/logic_passive_examples/experiment.json,/Users/shahrukh/Documents/Shahrukh_Thesis/Alien-Abduction/results/passive_examples/gpt-4.1-2025-04-14/logic_passive_examples/instance_00121/interactions.json,4,False,0,0,4,0.0,failure,aborted,0.0,1,0.06666666666666667,14,wrong,False,True
